Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) N5_1,Coverage (%) N5_2,Coverage (%) N5_3,Coverage (%) N6_1,Coverage (%) N6_2,Coverage (%) N6_3,Coverage (%) T2_1,Coverage (%) T2_2,Coverage (%) T2_3,Coverage (%) T4_1,Coverage (%) T4_2,Coverage (%) T4_3,Area N5_1,Area N5_2,Area N5_3,Area N6_1,Area N6_2,Area N6_3,Area T2_1,Area T2_2,Area T2_3,Area T4_1,Area T4_2,Area T4_3,#Peptides,#Unique,#Spec N5_1,#Spec N5_2,#Spec N5_3,#Spec N6_1,#Spec N6_2,#Spec N6_3,#Spec T2_1,#Spec T2_2,#Spec T2_3,#Spec T4_1,#Spec T4_2,#Spec T4_3,PTM,Avg. Mass,Description
93,61,O76021|RL1D1_HUMAN,387.99,56,43,44,47,47,41,46,45,52,46,50,41,50,5.0986E4,5.0055E4,5.0854E4,2.3905E4,2.6036E4,3.1096E4,3.7674E4,3.8701E4,4.0937E4,4.469E4,1.8146E4,5.0737E4,30,30,56,59,55,38,42,46,44,46,54,47,28,53,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),54973,Ribosomal L1 domain-containing protein 1 OS=Homo sapiens OX=9606 GN=RSL1D1 PE=1 SV=3
118,106,Q15459|SF3A1_HUMAN,387.84,42,35,33,36,28,32,30,23,29,24,28,27,32,5.3273E4,5.8996E4,6.0145E4,4.2336E4,5.0123E4,5.0455E4,3.1346E4,3.6699E4,3.6711E4,4.9784E4,2.3886E4,5.6205E4,33,33,52,47,52,39,44,43,26,30,29,42,29,40,Carbamidomethylation,88886,Splicing factor 3A subunit 1 OS=Homo sapiens OX=9606 GN=SF3A1 PE=1 SV=1
50,138,P23396|RS3_HUMAN,387.70,91,84,82,81,84,84,88,82,84,82,88,85,88,3.0524E5,2.9142E5,2.9888E5,2.5876E5,2.515E5,2.6449E5,2.6016E5,2.6145E5,2.6405E5,3.0651E5,1.8447E5,3.2111E5,34,34,77,70,75,68,67,74,71,75,66,82,72,78,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term),26688,40S ribosomal protein S3 OS=Homo sapiens OX=9606 GN=RPS3 PE=1 SV=2
34,139,P63244|RACK1_HUMAN,387.48,87,73,73,73,81,81,81,81,81,82,82,79,82,3.2069E5,3.1747E5,3.3294E5,2.698E5,2.7254E5,2.6834E5,3.4245E5,3.2379E5,3.1772E5,4.0698E5,2.1618E5,4.1619E5,26,26,85,88,74,77,84,83,99,87,100,96,80,99,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),35077,Receptor of activated protein C kinase 1 OS=Homo sapiens OX=9606 GN=RACK1 PE=1 SV=3
132,59,Q99459|CDC5L_HUMAN,387.00,54,33,31,38,39,39,42,31,34,41,41,20,41,2.9488E4,3.0504E4,2.8618E4,2.8479E4,2.4599E4,2.6048E4,2.2306E4,2.3682E4,2.4932E4,3.9674E4,1.3278E4,3.7706E4,34,34,39,42,39,42,32,37,31,32,34,40,22,39,Carbamidomethylation; Deamidation (NQ),92251,Cell division cycle 5-like protein OS=Homo sapiens OX=9606 GN=CDC5L PE=1 SV=2
139,79,O75533|SF3B1_HUMAN,385.76,44,13,18,16,18,19,19,21,26,25,41,17,33,1.6456E4,1.7689E4,1.6138E4,1.9846E4,2.1224E4,1.9396E4,2.4297E4,2.4209E4,2.1779E4,4.2239E4,1.6198E4,4.3217E4,45,45,21,30,31,34,28,25,38,34,35,54,27,56,Carbamidomethylation; Deamidation (NQ),145830,Splicing factor 3B subunit 1 OS=Homo sapiens OX=9606 GN=SF3B1 PE=1 SV=3
99,51,P10809|CH60_HUMAN,385.02,57,39,38,38,54,53,51,49,47,43,55,37,55,2.6114E4,2.8697E4,3.0459E4,5.197E4,5.5415E4,4.3935E4,4.9223E4,4.8298E4,3.9832E4,8.3904E4,2.7648E4,8.5543E4,32,32,35,33,36,49,48,46,47,50,42,63,35,58,Carbamidomethylation; Deamidation (NQ),61055,60 kDa heat shock protein  mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2
86,75,Q13310|PABP4_HUMAN,383.99,45,28,28,25,33,36,36,34,34,37,44,36,41,2.4304E4,2.3907E4,2.6891E4,2.6786E4,2.8214E4,2.8324E4,2.4058E4,2.3044E4,2.5822E4,2.9742E4,1.6411E4,3.1447E4,28,14,51,36,42,55,48,56,48,55,55,58,47,59,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),70783,Polyadenylate-binding protein 4 OS=Homo sapiens OX=9606 GN=PABPC4 PE=1 SV=1
30,386,P62424|RL7A_HUMAN,382.97,52,52,52,52,52,52,52,52,52,52,52,52,52,4.1305E5,3.9159E5,3.9332E5,2.4943E5,2.4993E5,2.5723E5,3.683E5,3.8152E5,3.8025E5,3.2862E5,1.7274E5,3.5353E5,23,23,92,106,98,74,82,76,89,105,100,94,61,89,Carbamidomethylation; Deamidation (NQ),29996,60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=2
98,25,P02533|K1C14_HUMAN,381.85,64,16,18,16,44,46,49,55,53,55,62,54,59,9.3872E2,9.6939E2,8.7786E2,6.089E3,7.1056E3,5.4981E3,2.3106E4,2.1657E4,2.0051E4,3.3704E4,1.1458E4,3.1742E4,34,10,12,16,12,43,39,45,60,57,56,70,63,71,Carbamidomethylation; Oxidation (M); Deamidation (NQ),51562,Keratin  type I cytoskeletal 14 OS=Homo sapiens OX=9606 GN=KRT14 PE=1 SV=4
116,244,O95810|CAVN2_HUMAN,380.01,56,45,47,47,43,41,44,45,41,32,43,30,40,8.1459E4,8.6455E4,8.1031E4,8.3792E4,8.4181E4,8.0842E4,5.9856E4,6.0327E4,5.7378E4,9.9686E4,4.2705E4,1.0182E5,22,22,42,38,30,44,44,49,29,35,38,56,30,44,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),47173,Caveolae-associated protein 2 OS=Homo sapiens OX=9606 GN=CAVIN2 PE=1 SV=3
145,80,P27816|MAP4_HUMAN,379.66,48,26,24,26,24,16,16,20,30,31,37,21,41,3.2789E4,3.8214E4,4.0362E4,2.5191E4,2.3733E4,2.3646E4,3.3507E4,3.6355E4,3.4498E4,4.9604E4,2.2588E4,4.8301E4,41,41,35,30,32,27,21,21,29,37,31,53,30,49,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),121005,Microtubule-associated protein 4 OS=Homo sapiens OX=9606 GN=MAP4 PE=1 SV=3
173,89,Q00341|VIGLN_HUMAN,378.66,36,20,23,17,24,23,25,22,24,22,29,17,31,1.6423E4,2.0143E4,1.5547E4,2.129E4,1.8816E4,2.1158E4,2.2828E4,2.2156E4,2.4873E4,4.941E4,1.3433E4,5.3415E4,35,35,23,27,20,27,25,29,21,28,27,45,25,43,Carbamidomethylation; Acetylation (Protein N-term),141455,Vigilin OS=Homo sapiens OX=9606 GN=HDLBP PE=1 SV=2
177,77,O43290|SNUT1_HUMAN,377.28,47,30,32,28,26,26,32,27,29,29,32,19,32,2.9245E4,2.6903E4,3.0459E4,2.4749E4,2.4983E4,2.6283E4,1.9813E4,2.0319E4,2.0325E4,2.3028E4,7.7218E3,2.3447E4,30,30,35,29,34,29,27,33,25,22,29,27,16,30,Carbamidomethylation,90255,U4/U6.U5 tri-snRNP-associated protein 1 OS=Homo sapiens OX=9606 GN=SART1 PE=1 SV=1
202,105,Q15393|SF3B3_HUMAN,376.82,38,11,12,11,18,20,16,12,15,14,35,17,31,1.6527E4,1.8278E4,7.2149E4,2.1816E4,2.1963E4,2.203E4,1.7531E4,1.774E4,1.7381E4,5.3496E4,2.2775E4,5.4502E4,33,33,19,20,14,24,25,29,20,22,23,41,29,40,Carbamidomethylation; Deamidation (NQ),135577,Splicing factor 3B subunit 3 OS=Homo sapiens OX=9606 GN=SF3B3 PE=1 SV=4
78,24,Q03252|LMNB2_HUMAN,376.40,65,42,44,45,49,50,51,42,44,43,59,52,55,4.3249E4,4.6914E4,4.581E4,5.0087E4,4.2987E4,4.6045E4,3.0434E4,3.7319E4,3.2879E4,6.8213E4,4.2495E4,7.8151E4,47,38,46,50,47,47,53,55,41,57,53,67,49,70,Carbamidomethylation; Oxidation (M),69948,Lamin-B2 OS=Homo sapiens OX=9606 GN=LMNB2 PE=1 SV=4
115,18,P07437|TBB5_HUMAN,375.56,75,48,34,30,64,54,54,45,51,48,68,52,73,9.7867E3,9.5858E3,9.6016E3,1.9944E4,1.8097E4,1.7851E4,1.8716E4,1.6659E4,1.6741E4,4.9731E4,1.3267E4,4.4598E4,28,6,25,19,17,46,42,41,35,39,32,75,45,70,Carbamidomethylation; Deamidation (NQ),49671,Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2
195,194,Q9Y2X3|NOP58_HUMAN,375.54,44,28,28,35,41,37,41,39,41,41,42,34,42,2.1657E4,2.0274E4,2.2195E4,2.1103E4,1.9713E4,1.9763E4,2.6291E4,2.8078E4,2.8275E4,4.8294E4,1.9442E4,5.1858E4,19,19,24,17,18,25,27,24,26,26,36,38,20,36,Carbamidomethylation; Deamidation (NQ),59578,Nucleolar protein 58 OS=Homo sapiens OX=9606 GN=NOP58 PE=1 SV=1
158,271,P18754|RCC1_HUMAN,374.92,67,57,53,51,64,64,59,64,64,57,57,50,64,4.7523E4,5.1374E4,4.6423E4,4.287E4,4.5143E4,4.5856E4,3.3444E4,3.8882E4,3.8431E4,4.5748E4,1.5775E4,5.2265E4,19,19,35,35,28,35,34,31,35,29,32,27,17,33,Carbamidomethylation; Deamidation (NQ),44969,Regulator of chromosome condensation OS=Homo sapiens OX=9606 GN=RCC1 PE=1 SV=1
216,29,P14618|KPYM_HUMAN,373.10,69,18,18,20,50,44,40,46,43,43,59,36,61,1.3579E4,1.5268E4,1.4331E4,3.2112E4,2.8981E4,2.9133E4,2.5827E4,2.6327E4,2.6859E4,5.2534E4,2.3603E4,5.3854E4,28,28,9,12,11,34,24,24,24,23,21,39,16,46,Carbamidomethylation; Deamidation (NQ),57937,Pyruvate kinase PKM OS=Homo sapiens OX=9606 GN=PKM PE=1 SV=4
167,145,P60842|IF4A1_HUMAN,372.17,66,33,27,33,43,43,54,42,48,43,60,40,59,7.7731E3,6.6003E3,6.3854E3,1.2009E4,1.3269E4,1.1659E4,1.4053E4,1.2001E4,1.5754E4,3.1219E4,1.1596E4,3.7342E4,26,14,17,14,18,30,30,38,23,28,29,48,28,47,Carbamidomethylation,46154,Eukaryotic initiation factor 4A-I OS=Homo sapiens OX=9606 GN=EIF4A1 PE=1 SV=1
147,19,P68371|TBB4B_HUMAN,370.24,75,45,32,28,54,51,51,41,48,45,68,49,66,,,,,,,,,,7.8228E3,,6.4614E3,28,2,23,18,14,33,33,32,27,30,26,64,34,57,Carbamidomethylation; Deamidation (NQ),49831,Tubulin beta-4B chain OS=Homo sapiens OX=9606 GN=TUBB4B PE=1 SV=1
89,32,Q9UQ80|PA2G4_HUMAN,369.43,68,59,55,57,52,50,52,56,55,52,60,52,59,7.7401E4,7.9611E4,7.4949E4,7.3874E4,6.9583E4,6.6405E4,7.6498E4,7.8287E4,7.8869E4,1.0835E5,4.9989E4,1.0879E5,28,28,50,43,54,53,49,54,52,42,44,60,40,54,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),43787,Proliferation-associated protein 2G4 OS=Homo sapiens OX=9606 GN=PA2G4 PE=1 SV=3
108,294,P22087|FBRL_HUMAN,368.92,70,49,46,49,70,70,53,53,52,52,54,52,53,9.3295E4,9.39E4,9.0455E4,9.3777E4,9.5115E4,9.6503E4,7.5398E4,8.0254E4,7.9215E4,1.0842E5,5.5874E4,1.1299E5,21,21,33,40,36,45,46,49,41,37,35,44,37,53,Carbamidomethylation; Deamidation (NQ),33784,rRNA 2'-O-methyltransferase fibrillarin OS=Homo sapiens OX=9606 GN=FBL PE=1 SV=2
180,136,Q8IVF2|AHNK2_HUMAN,367.39,11,5,5,6,3,3,4,4,4,4,4,1,5,1.5777E4,1.9021E4,1.8892E4,1.4548E4,1.783E4,1.8529E4,1.3534E4,1.4648E4,1.7089E4,2.0423E4,6.8474E3,2.3089E4,45,45,36,44,42,23,23,22,26,23,25,25,17,27,Carbamidomethylation,616641,Protein AHNAK2 OS=Homo sapiens OX=9606 GN=AHNAK2 PE=1 SV=2
198,131,P51610|HCFC1_HUMAN,365.81,24,15,16,19,13,16,14,10,11,12,14,9,13,3.0746E4,3.1253E4,3.3908E4,2.0873E4,2.6242E4,2.6803E4,1.3783E4,1.3963E4,1.4337E4,1.8065E4,7.807E3,1.8199E4,31,31,29,34,40,24,29,29,20,22,21,23,17,26,Carbamidomethylation; Acetylation (Protein N-term),208730,Host cell factor 1 OS=Homo sapiens OX=9606 GN=HCFC1 PE=1 SV=2
184,111,O00159|MYO1C_HUMAN,365.72,34,16,13,17,17,14,17,21,20,21,31,17,31,4.3969E4,3.8919E4,4.2173E4,1.7456E4,1.7049E4,1.7679E4,2.2626E4,2.1765E4,3.1037E4,5.0412E4,2.0638E4,5.1853E4,34,34,18,15,14,25,21,22,35,32,29,42,23,54,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),121682,Unconventional myosin-Ic OS=Homo sapiens OX=9606 GN=MYO1C PE=1 SV=4
96,278,Q13283|G3BP1_HUMAN,365.24,47,44,44,42,44,45,41,45,44,44,45,45,45,8.1173E4,8.1121E4,7.3243E4,8.8192E4,8.6784E4,8.7691E4,8.6436E4,8.2129E4,7.7752E4,1.3513E5,5.9353E4,1.4381E5,19,17,48,50,42,40,44,49,42,46,42,56,38,64,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),52164,Ras GTPase-activating protein-binding protein 1 OS=Homo sapiens OX=9606 GN=G3BP1 PE=1 SV=1
74,443,P62241|RS8_HUMAN,364.91,62,60,60,60,62,62,62,62,62,62,57,46,62,2.7626E5,2.6672E5,2.6384E5,2.448E5,2.3124E5,2.3023E5,2.3533E5,2.3266E5,2.2015E5,6.7626E4,3.4785E4,6.4635E4,20,20,66,68,62,61,67,66,63,60,61,32,18,32,Carbamidomethylation; Deamidation (NQ),24205,40S ribosomal protein S8 OS=Homo sapiens OX=9606 GN=RPS8 PE=1 SV=2
170,110,Q8N3V7|SYNPO_HUMAN,364.75,38,33,35,31,36,32,28,22,21,25,27,13,26,3.5164E4,4.1911E4,4.0054E4,3.6397E4,3.6109E4,3.456E4,1.3911E4,1.2224E4,2.1273E4,1.5916E4,7.8234E3,1.6426E4,24,24,36,43,33,38,39,31,23,23,23,22,12,21,Carbamidomethylation; Deamidation (NQ),99463,Synaptopodin OS=Homo sapiens OX=9606 GN=SYNPO PE=1 SV=2
134,233,Q12905|ILF2_HUMAN,364.66,69,48,54,48,57,57,57,59,62,57,68,56,66,3.1207E4,3.3187E4,3.4503E4,5.3586E4,5.1683E4,5.0537E4,4.5353E4,4.8717E4,4.6498E4,9.8788E4,3.5124E4,9.6405E4,21,21,25,25,25,40,32,35,32,39,33,59,27,55,Carbamidomethylation; Deamidation (NQ),43062,Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=2
185,66,P13010|XRCC5_HUMAN,362.40,53,21,23,23,26,21,26,27,28,29,51,22,47,1.9099E4,2.0225E4,1.9452E4,1.7691E4,1.7516E4,1.5674E4,2.6467E4,2.1961E4,2.381E4,5.5142E4,2.9013E4,6.0314E4,32,32,14,23,21,27,19,21,26,26,24,49,27,52,Carbamidomethylation,82705,X-ray repair cross-complementing protein 5 OS=Homo sapiens OX=9606 GN=XRCC5 PE=1 SV=3
136,56,Q9ULV4|COR1C_HUMAN,362.33,57,42,45,34,49,48,53,51,40,45,46,32,46,5.343E4,5.4503E4,5.6682E4,4.6836E4,4.2189E4,4.6726E4,4.676E4,5.1735E4,4.8446E4,6.3141E4,3.5001E4,6.7572E4,29,29,29,31,28,33,29,31,37,36,35,53,29,46,Carbamidomethylation; Deamidation (NQ),53249,Coronin-1C OS=Homo sapiens OX=9606 GN=CORO1C PE=1 SV=1
101,90,Q00839|HNRPU_HUMAN,361.88,40,27,26,32,32,38,39,30,28,33,36,27,33,3.8825E4,3.5856E4,4.1731E4,5.3673E4,5.775E4,6.7032E4,3.454E4,3.6235E4,3.766E4,5.0312E4,2.4406E4,5.3719E4,31,31,43,35,43,50,56,57,35,43,44,45,30,49,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),90585,Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens OX=9606 GN=HNRNPU PE=1 SV=6
114,55,Q16666|IF16_HUMAN,361.58,53,28,31,27,41,40,34,32,34,32,47,32,51,2.7472E4,2.6847E4,2.8109E4,3.1174E4,2.6417E4,2.7509E4,2.656E4,2.8134E4,2.3716E4,6.5317E4,2.6096E4,6.4127E4,34,34,30,26,32,38,39,46,33,42,34,61,42,63,Carbamidomethylation; Deamidation (NQ),88256,Gamma-interferon-inducible protein 16 OS=Homo sapiens OX=9606 GN=IFI16 PE=1 SV=3
112,85,P12956|XRCC6_HUMAN,361.12,46,28,28,28,43,30,37,31,31,32,43,21,40,4.9298E4,4.8846E4,5.0555E4,5.3084E4,5.1382E4,5.087E4,5.0522E4,5.6324E4,4.9566E4,6.4639E4,2.5708E4,6.7161E4,27,27,37,39,36,45,47,55,31,41,43,46,31,41,Carbamidomethylation,69843,X-ray repair cross-complementing protein 6 OS=Homo sapiens OX=9606 GN=XRCC6 PE=1 SV=2
110,352,Q14103|HNRPD_HUMAN,360.70,47,43,46,43,47,46,47,46,46,46,47,37,47,9.8527E4,9.6353E4,9.1351E4,1.071E5,9.5403E4,1.0592E5,7.3387E4,6.8117E4,7.0994E4,1.1461E5,4.1436E4,1.2112E5,23,20,40,40,38,43,48,50,39,32,40,47,26,49,Carbamidomethylation,38434,Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=1
24,230,P07910|HNRPC_HUMAN,359.83,59,45,45,45,53,56,44,44,44,44,54,49,54,6.3821E5,6.772E5,6.9248E5,7.258E5,7.5381E5,7.3616E5,5.0583E5,5.1663E5,5.2114E5,6.5305E5,3.7657E5,6.6483E5,22,21,96,99,106,101,106,106,84,84,82,90,84,93,Carbamidomethylation; Oxidation (M); Acetylation (Protein N-term); Deamidation (NQ),33670,Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=4
143,70,O00425|IF2B3_HUMAN,359.59,53,39,42,32,44,41,47,38,39,44,39,32,48,2.9563E4,2.9296E4,3.1364E4,3.2525E4,2.3702E4,3.2123E4,2.4441E4,2.5246E4,2.7913E4,3.2338E4,1.4066E4,4.1792E4,25,22,32,32,31,38,36,33,30,35,39,35,26,36,Carbamidomethylation; Deamidation (NQ),63705,Insulin-like growth factor 2 mRNA-binding protein 3 OS=Homo sapiens OX=9606 GN=IGF2BP3 PE=1 SV=2
203,36,P14868|SYDC_HUMAN,359.38,59,43,44,48,47,39,41,41,41,39,40,28,43,1.9511E4,2.0522E4,2.38E4,2.5566E4,2.2369E4,2.4081E4,1.5567E4,1.6057E4,1.564E4,2.3665E4,1.0137E4,2.2978E4,25,25,30,29,33,31,23,27,22,21,19,26,20,24,Carbamidomethylation,57136,Aspartate--tRNA ligase  cytoplasmic OS=Homo sapiens OX=9606 GN=DARS1 PE=1 SV=2
259,324,P09651|ROA1_HUMAN,358.08,49,34,34,34,44,30,38,30,32,32,44,38,44,2.5298E4,2.4539E4,2.3564E4,3.0164E4,2.7184E4,3.0142E4,2.9213E4,3.1037E4,2.9845E4,4.6774E4,1.6383E4,4.732E4,18,17,16,19,18,28,18,18,16,19,17,25,24,27,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),38747,Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens OX=9606 GN=HNRNPA1 PE=1 SV=5
240,92,P07900|HS90A_HUMAN,357.81,42,10,14,13,12,13,11,18,17,18,33,29,38,4.8613E2,3.2327E3,3.4262E3,8.2745E2,1.1043E3,6.0997E2,6.5842E3,5.3851E3,5.7727E3,2.2782E4,1.4815E4,2.8367E4,29,17,8,14,13,8,13,13,18,16,19,45,36,59,Carbamidomethylation; Deamidation (NQ),84660,Heat shock protein HSP 90-alpha OS=Homo sapiens OX=9606 GN=HSP90AA1 PE=1 SV=5
207,57,O00567|NOP56_HUMAN,357.56,59,24,19,27,21,24,22,37,36,32,54,36,54,1.6556E4,1.7422E4,2.1082E4,1.2457E4,1.0473E4,1.2571E4,2.0869E4,2.2964E4,2.4848E4,4.8088E4,2.0963E4,5.403E4,28,28,23,13,19,18,14,12,25,20,22,49,32,47,Carbamidomethylation,66050,Nucleolar protein 56 OS=Homo sapiens OX=9606 GN=NOP56 PE=1 SV=4
38,876,P16401|H15_HUMAN,355.78,38,38,38,38,38,38,38,38,38,38,38,38,33,7.8873E5,7.8488E5,8.0236E5,4.3429E5,4.258E5,4.2893E5,2.7896E5,2.8177E5,2.9142E5,1.6023E5,1.0366E5,1.7186E5,18,14,125,115,122,105,90,89,78,71,74,51,48,56,Acetylation (Protein N-term); Deamidation (NQ),22580,Histone H1.5 OS=Homo sapiens OX=9606 GN=H1-5 PE=1 SV=3
217,148,P12268|IMDH2_HUMAN,355.47,56,37,40,38,44,47,48,35,39,32,42,27,42,1.6653E4,1.5674E4,1.6454E4,1.8079E4,1.6907E4,1.944E4,1.0609E4,8.9238E3,8.5751E3,2.0035E4,6.9107E3,2.2899E4,23,22,22,23,26,24,32,28,25,21,16,26,14,25,Carbamidomethylation,55805,Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2
190,101,P55884|EIF3B_HUMAN,355.16,38,23,23,25,25,21,26,20,21,22,30,32,36,2.5745E4,2.2733E4,2.8587E4,3.4443E4,3.0801E4,3.3626E4,2.1526E4,2.7111E4,2.3604E4,5.0912E4,2.7691E4,5.4562E4,28,28,22,27,23,27,23,26,21,24,27,33,33,36,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),92482,Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens OX=9606 GN=EIF3B PE=1 SV=3
60,446,P62753|RS6_HUMAN,355.01,52,48,48,48,45,45,48,45,48,45,51,48,51,2.5344E5,2.6151E5,2.8046E5,2.276E5,2.2764E5,2.3115E5,2.3096E5,2.2626E5,3.3389E5,2.2053E5,1.0332E5,2.0713E5,20,20,61,57,64,62,61,75,65,68,61,67,36,61,Carbamidomethylation; Oxidation (M); Deamidation (NQ),28681,40S ribosomal protein S6 OS=Homo sapiens OX=9606 GN=RPS6 PE=1 SV=1
141,190,P04075|ALDOA_HUMAN,354.37,76,36,49,49,56,52,56,62,64,62,56,49,72,1.6682E4,1.6696E4,1.7843E4,4.5841E4,4.3204E4,4.2744E4,3.1558E4,3.2236E4,3.1368E4,6.3586E4,2.6161E4,6.4199E4,25,23,21,27,24,46,37,35,34,29,34,46,28,47,Carbamidomethylation; Deamidation (NQ),39420,Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2
63,667,P10412|H14_HUMAN,354.14,43,40,40,40,40,43,40,40,39,40,40,39,34,1.3642E5,1.3908E5,8.154E4,7.7386E4,4.8826E4,5.1718E4,5.8631E4,5.7983E4,2.7737E4,2.2579E4,6.0547E3,3.3982E4,18,4,82,90,81,71,65,65,62,51,53,36,37,33,Acetylation (Protein N-term); Deamidation (NQ),21865,Histone H1.4 OS=Homo sapiens OX=9606 GN=H1-4 PE=1 SV=2
273,133,O75643|U520_HUMAN,353.86,21,6,7,6,7,7,6,8,4,5,14,9,18,5.8923E3,6.0033E3,4.8315E3,9.2734E3,9.4048E3,8.8582E3,8.386E3,4.4337E3,6.2328E3,2.4286E4,1.1051E4,3.2896E4,33,33,17,15,16,15,19,14,19,13,10,32,21,40,Carbamidomethylation; Deamidation (NQ),244505,U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens OX=9606 GN=SNRNP200 PE=1 SV=2
194,167,Q13838|DX39B_HUMAN,352.81,60,38,43,45,44,34,34,37,46,43,57,40,56,6.7498E3,1.2489E4,8.0951E3,1.4306E4,8.589E3,1.361E4,1.4582E4,1.6462E4,1.5264E4,2.054E4,1.0183E4,2.0366E4,24,12,19,23,22,23,21,22,24,27,27,38,31,40,Carbamidomethylation; Acetylation (Protein N-term),48991,Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=1
122,263,P62879|GBB2_HUMAN,352.80,72,48,57,48,65,69,60,51,69,48,70,39,62,1.6382E4,1.5253E4,1.639E4,1.4555E4,1.4525E4,1.4102E4,1.0788E4,8.874E3,9.6625E3,2.0565E4,6.619E3,1.5611E4,18,9,38,45,33,39,36,41,38,40,37,45,21,49,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),37331,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 OS=Homo sapiens OX=9606 GN=GNB2 PE=1 SV=3
111,268,P62873|GBB1_HUMAN,351.20,71,65,65,65,63,56,65,63,65,58,71,47,71,3.5614E4,3.7117E4,3.2968E4,3.3599E4,2.9625E4,3.0068E4,2.7051E4,2.8758E4,2.3755E4,4.18E4,1.3795E4,4.0645E4,17,9,46,48,44,37,38,47,44,38,42,39,23,46,Carbamidomethylation; Acetylation (Protein N-term); Deamidation (NQ),37377,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Homo sapiens OX=9606 GN=GNB1 PE=1 SV=3
95,637,P62829|RL23_HUMAN,350.57,72,46,46,53,71,65,56,47,48,47,64,53,65,1.1776E5,1.1637E5,1.2454E5,1.0362E5,9.9889E4,1.0282E5,1.2722E5,1.3495E5,1.4296E5,1.1656E5,7.2097E4,1.0767E5,14,14,51,45,47,46,49,44,49,55,58,41,35,46,Carbamidomethylation; Oxidation (M); Deamidation (NQ),14865,60S ribosomal protein L23 OS=Homo sapiens OX=9606 GN=RPL23 PE=1 SV=1
69,728,P16402|H13_HUMAN,349.91,43,39,39,39,39,43,39,39,39,39,39,38,33,3.2968E4,2.969E4,3.751E4,1.5168E4,1.3255E4,1.3938E4,9.2387E3,8.8208E3,8.2689E3,4.572E3,7.4319E2,5.0074E3,18,4,81,83,81,67,66,65,57,53,53,34,34,31,Acetylation (Protein N-term); Deamidation (NQ),22350,Histone H1.3 OS=Homo sapiens OX=9606 GN=H1-3 PE=1 SV=2
124,346,P05388|RLA0_HUMAN,349.63,67,51,56,51,56,64,56,52,56,56,64,52,56,1.0036E5,9.8182E4,1.0245E5,7.9264E4,7.632E4,7.7751E4,1.0511E5,1.0285E5,1.0157E5,1.8661E5,8.5929E4,1.904E5,19,19,32,30,37,29,29,30,34,35,36,65,31,62,Carbamidomethylation; Deamidation (NQ),34274,60S acidic ribosomal protein P0 OS=Homo sapiens OX=9606 GN=RPLP0 PE=1 SV=1
154,237,P68363|TBA1B_HUMAN,349.24,55,32,31,33,44,45,39,45,43,45,55,43,48,,3.7106E2,6.6509E2,2.3298E3,1.9601E3,2.0979E3,3.0007E3,2.9172E3,2.4945E3,7.8327E3,,6.7411E3,21,2,18,18,18,24,32,25,27,33,36,56,31,60,Carbamidomethylation; Deamidation (NQ),50152,Tubulin alpha-1B chain OS=Homo sapiens OX=9606 GN=TUBA1B PE=1 SV=1
